"term","frequency","density","occurrence"
"protein",1,1.43773183425827e-05,0.002
"published",17,0.000244414411823907,0.024
"publisher",3,4.31319550277482e-05,0.004
"publishers",1,1.43773183425827e-05,0.002
"publishing",6,8.62639100554965e-05,0.008
"push",4,5.7509273370331e-05,0.008
"puts",2,2.87546366851655e-05,0.004
"racket",1,1.43773183425827e-05,0.002
"reading",24,0.000345055640221986,0.044
"reasons",13,0.000186905138453576,0.026
"received",19,0.000273169048509072,0.036
"recently",22,0.00031630100353682,0.04
"refreshingly",1,1.43773183425827e-05,0.002
"released",19,0.000273169048509072,0.034
"remembered",3,4.31319550277482e-05,0.002
"renowned",1,1.43773183425827e-05,0.002
"residing",1,1.43773183425827e-05,0.002
"respected",2,2.87546366851655e-05,0.004
"result",15,0.000215659775138741,0.026
"richards",2,2.87546366851655e-05,0.002
"robbery",1,1.43773183425827e-05,0.002
"rooney",1,1.43773183425827e-05,0.002
"roots",4,5.7509273370331e-05,0.008
"scots",1,1.43773183425827e-05,0.002
"scribbling",1,1.43773183425827e-05,0.002
"scrubs",1,1.43773183425827e-05,0.002
"sculpt",1,1.43773183425827e-05,0.002
"seconds",10,0.000143773183425827,0.016
"secrets",1,1.43773183425827e-05,0.002
"see",128,0.00184029674785059,0.162
"seem",37,0.000531960778675561,0.064
"sense",19,0.000273169048509072,0.034
"sentence",4,5.7509273370331e-05,0.008
"sentenced",4,5.7509273370331e-05,0.006
"sentences",3,4.31319550277482e-05,0.004
"serial",20,0.000287546366851655,0.016
"series",9,0.000129395865083245,0.018
"seven",8,0.000115018546740662,0.016
"sevenyear",1,1.43773183425827e-05,0.002
"shares",5,7.18865917129137e-05,0.01
"shit",3,4.31319550277482e-05,0.004
"sick",6,8.62639100554965e-05,0.012
"siege",1,1.43773183425827e-05,0.002
"signed",12,0.000172527820110993,0.022
"sitting",11,0.00015815050176841,0.02
"skills",6,8.62639100554965e-05,0.012
"socalled",2,2.87546366851655e-05,0.004
"society",30,0.000431319550277482,0.03
"solitary",4,5.7509273370331e-05,0.002
"something",102,0.00146648647094344,0.156
"sometimes",34,0.000488828823647813,0.034
"space",14,0.000201282456796158,0.024
"speak",7,0.000100641228398079,0.014
"special",21,0.000301923685194238,0.04
"spending",10,0.000143773183425827,0.012
"spent",14,0.000201282456796158,0.024
"stabbed",1,1.43773183425827e-05,0.002
"stable",1,1.43773183425827e-05,0.002
"standing",2,2.87546366851655e-05,0.004
"star",7,0.000100641228398079,0.012
"start",33,0.00047445150530523,0.05
"starts",7,0.000100641228398079,0.014
"steve",8,0.000115018546740662,0.014
"strength",10,0.000143773183425827,0.008
"stuck",11,0.00015815050176841,0.022
"stuff",62,0.00089139373724013,0.082
"style",17,0.000244414411823907,0.016
"supplements",1,1.43773183425827e-05,0.002
"table",49,0.000704488598786554,0.014
"taker",1,1.43773183425827e-05,0.002
"talents",2,2.87546366851655e-05,0.002
"tall",8,0.000115018546740662,0.014
"teacher",3,4.31319550277482e-05,0.004
"teaching",3,4.31319550277482e-05,0.004
"ten",12,0.000172527820110993,0.018
"term",14,0.000201282456796158,0.024
"thats",1,1.43773183425827e-05,0.002
"things",98,0.00140897719757311,0.13
"three",40,0.00057509273370331,0.07
"threebook",1,1.43773183425827e-05,0.002
"thu",42,0.000603847370388475,0.074
"times",73,0.00104954423900854,0.1
"title",11,0.00015815050176841,0.016
"towards",9,0.000129395865083245,0.018
"tracey",1,1.43773183425827e-05,0.002
"trainers",1,1.43773183425827e-05,0.002
"transferred",2,2.87546366851655e-05,0.004
"trouble",19,0.000273169048509072,0.028
"turned",20,0.000287546366851655,0.03
"two",108,0.00155275038099894,0.14
"underworld",1,1.43773183425827e-05,0.002
"unit",7,0.000100641228398079,0.012
"ups",1,1.43773183425827e-05,0.002
"violence",8,0.000115018546740662,0.012
"violent",4,5.7509273370331e-05,0.006
"virtually",5,7.18865917129137e-05,0.008
"weighing",1,1.43773183425827e-05,0.002
"william",7,0.000100641228398079,0.012
"wipe",2,2.87546366851655e-05,0.004
"wish",16,0.000230037093481324,0.022
"words",30,0.000431319550277482,0.038
"worth",28,0.000402564913592317,0.046
"write",22,0.00031630100353682,0.038
"writes",33,0.00047445150530523,0.062
"written",27,0.000388187595249734,0.042
"years",135,0.00194093797624867,0.138
"yes",44,0.000632602007073641,0.082
"access",23,0.000330678321879403,0.036
"amavispostfix",1,1.43773183425827e-05,0.002
"appreciate",5,7.18865917129137e-05,0.01
"canned",1,1.43773183425827e-05,0.002
"cgi",1,1.43773183425827e-05,0.002
"clamav",1,1.43773183425827e-05,0.002
"clients",20,0.000287546366851655,0.024
"configuration",4,5.7509273370331e-05,0.006
"engines",7,0.000100641228398079,0.01
"exists",7,0.000100641228398079,0.014
"feature",19,0.000273169048509072,0.028
"filtering",3,4.31319550277482e-05,0.004
"find",95,0.00136584524254536,0.132
"giving",13,0.000186905138453576,0.024
"httpslistssourceforgenetlistslistinfospamassassintalk",2,2.87546366851655e-05,0.004
"httpswwwinphoniccomrasprsourceforgerefcodevs",4,5.7509273370331e-05,0.008
"interface",17,0.000244414411823907,0.026
"isps",4,5.7509273370331e-05,0.008
"mirrors",3,4.31319550277482e-05,0.006
"nothing",48,0.000690111280443972,0.084
"numerous",2,2.87546366851655e-05,0.004
"old",53,0.000761997872156885,0.09
"options",6,8.62639100554965e-05,0.01
"osdn",4,5.7509273370331e-05,0.008
"phone",55,0.000790752508842051,0.046
"prefer",11,0.00015815050176841,0.022
"procmail",2,2.87546366851655e-05,0.004
"provide",25,0.000359432958564569,0.046
"research",31,0.000445696868620065,0.038
"script",7,0.000100641228398079,0.012
"sfnet",8,0.000115018546740662,0.016
"spam",34,0.000488828823647813,0.026
"spamassassin",8,0.000115018546740662,0.01
"spamassassintalk",3,4.31319550277482e-05,0.006
"spamassassintalklistssourceforgenet",2,2.87546366851655e-05,0.004
"sponsored",12,0.000172527820110993,0.024
"suggestions",8,0.000115018546740662,0.016
"tired",5,7.18865917129137e-05,0.01
"trying",46,0.000661356643758806,0.076
"userprefs",1,1.43773183425827e-05,0.002
"uses",19,0.000273169048509072,0.034
"via",32,0.000460074186962648,0.04
"webbased",4,5.7509273370331e-05,0.008
"accomplish",1,1.43773183425827e-05,0.002
"alva",1,1.43773183425827e-05,0.002
"approach",11,0.00015815050176841,0.02
"article",32,0.000460074186962648,0.046
"discussed",4,5.7509273370331e-05,0.006
"edison",1,1.43773183425827e-05,0.002
"hello",14,0.000201282456796158,0.026
"httpslistssourceforgenetlistslistinfospamassassindevel",2,2.87546366851655e-05,0.004
"httpwwwpaulgrahamcomspamhtml",1,1.43773183425827e-05,0.002
"rules",14,0.000201282456796158,0.024
"spamassassindevel",2,2.87546366851655e-05,0.004
"spamassassindevellistssourceforgenet",2,2.87546366851655e-05,0.004
"thank",8,0.000115018546740662,0.012
"thomas",2,2.87546366851655e-05,0.004
"alike",2,2.87546366851655e-05,0.004
"allow",19,0.000273169048509072,0.032
"came",33,0.00047445150530523,0.05
"changes",19,0.000273169048509072,0.028
"cron",1,1.43773183425827e-05,0.002
"default",22,0.00031630100353682,0.036
"dinter",1,1.43773183425827e-05,0.002
"dont",241,0.00346493372056244,0.29
"eval",1,1.43773183425827e-05,0.002
"even",182,0.00261667193835006,0.222
"faster",11,0.00015815050176841,0.01
"great",53,0.000761997872156885,0.104
"idea",54,0.000776375190499468,0.082
"job",62,0.00089139373724013,0.094
"live",26,0.000373810276907151,0.048
"marc",1,1.43773183425827e-05,0.002
"minds",2,2.87546366851655e-05,0.004
"months",35,0.000503206141990396,0.054
"noneval",1,1.43773183425827e-05,0.002
"perkel",1,1.43773183425827e-05,0.002
"react",2,2.87546366851655e-05,0.004
"release",24,0.000345055640221986,0.024
"remember",19,0.000273169048509072,0.038
"require",12,0.000172527820110993,0.022
"respond",2,2.87546366851655e-05,0.004
"rule",15,0.000215659775138741,0.024
"set",66,0.000948903010610461,0.086
"spammers",5,7.18865917129137e-05,0.004
"suggested",5,7.18865917129137e-05,0.01
"theo",2,2.87546366851655e-05,0.004
"though",66,0.000948903010610461,0.102
"tricks",2,2.87546366851655e-05,0.004
"updates",9,0.000129395865083245,0.018
"useful",34,0.000488828823647813,0.048
"user",17,0.000244414411823907,0.022
"van",4,5.7509273370331e-05,0.008
"week",39,0.000560715415360727,0.05
"withput",1,1.43773183425827e-05,0.002
"barf",1,1.43773183425827e-05,0.002
"boot",10,0.000143773183425827,0.016
"booting",3,4.31319550277482e-05,0.004
"box",22,0.00031630100353682,0.04
"cobalt",1,1.43773183425827e-05,0.002
"crosslinked",1,1.43773183425827e-05,0.002
"devmd",3,4.31319550277482e-05,0.002
"didnt",56,0.000805129827184634,0.092
"dump",6,8.62639100554965e-05,0.012
"duplicated",1,1.43773183425827e-05,0.002
"errors",8,0.000115018546740662,0.014
"everything",31,0.000445696868620065,0.056
"exist",14,0.000201282456796158,0.02
"failing",5,7.18865917129137e-05,0.01
"files",54,0.000776375190499468,0.054
"filesystems",2,2.87546366851655e-05,0.004
"fine",23,0.000330678321879403,0.044
"friend",12,0.000172527820110993,0.02
"glibcso",1,1.43773183425827e-05,0.002
"hda",3,4.31319550277482e-05,0.004
"httpwwwlinuxiemailmanlistinfoilug",106,0.00152399574431377,0.184
"iluglinuxie",115,0.00165339160939702,0.184
"information",162,0.0023291255714984,0.232
"init",3,4.31319550277482e-05,0.006
"instance",2,2.87546366851655e-05,0.004
"irish",114,0.00163901429105443,0.186
"issues",15,0.000215659775138741,0.026
"john",48,0.000690111280443972,0.082
"kate",5,7.18865917129137e-05,0.01
"kernel",31,0.000445696868620065,0.036
"likely",18,0.000258791730166489,0.028
"lilo",3,4.31319550277482e-05,0.004
"link",21,0.000301923685194238,0.032
"linked",5,7.18865917129137e-05,0.01
"linux",233,0.00334991517382178,0.232
"listmasterlinuxie",106,0.00152399574431377,0.184
"looney",9,0.000129395865083245,0.018
"maintainer",106,0.00152399574431377,0.184
"mentioned",13,0.000186905138453576,0.024
"mon",25,0.000359432958564569,0.044
"noticed",11,0.00015815050176841,0.016
"passing",5,7.18865917129137e-05,0.008
"populating",1,1.43773183425827e-05,0.002
"present",9,0.000129395865083245,0.016
"queried",1,1.43773183425827e-05,0.002
"reason",32,0.000460074186962648,0.064
"rootdevhda",2,2.87546366851655e-05,0.002
"rootdevmd",2,2.87546366851655e-05,0.004
"rootfs",1,1.43773183425827e-05,0.002
"seems",62,0.00089139373724013,0.108
"solve",12,0.000172527820110993,0.014
"spotted",6,8.62639100554965e-05,0.01
"tar",4,5.7509273370331e-05,0.004
"tell",42,0.000603847370388475,0.076
"thisthe",1,1.43773183425827e-05,0.002
"turns",10,0.000143773183425827,0.02
"unsubscription",106,0.00152399574431377,0.184
"users",134,0.00192656065790609,0.22
"wasnt",21,0.000301923685194238,0.028
"woohoo",3,4.31319550277482e-05,0.006
"worked",24,0.000345055640221986,0.04
"add",26,0.000373810276907151,0.044
"afterwards",4,5.7509273370331e-05,0.008
"applicationpgpsignature",5,7.18865917129137e-05,0.01
"approximation",1,1.43773183425827e-05,0.002
"austin",5,7.18865917129137e-05,0.01
"begin",29,0.0004169422319349,0.04
"bottom",13,0.000186905138453576,0.024
"bug",12,0.000172527820110993,0.02
"charsetusascii",8,0.000115018546740662,0.014
"column",14,0.000201282456796158,0.018
"columns",3,4.31319550277482e-05,0.006
"comment",13,0.000186905138453576,0.026
"congress",13,0.000186905138453576,0.018
"contenttype",21,0.000301923685194238,0.022
"cosmetic",1,1.43773183425827e-05,0.002
"cwgexmhdeepeddycom",4,5.7509273370331e-05,0.006
"detache",1,1.43773183425827e-05,0.002
"different",83,0.00119331742243437,0.118
"display",13,0.000186905138453576,0.014
"documentation",8,0.000115018546740662,0.014
"done",44,0.000632602007073641,0.07
"elz",2,2.87546366851655e-05,0.004
"etc",41,0.000589470052045892,0.072
"evildoers",6,8.62639100554965e-05,0.012
"exmh",14,0.000201282456796158,0.016
"exmhp",15,0.000215659775138741,0.01
"exmhtodo",1,1.43773183425827e-05,0.002
"file",95,0.00136584524254536,0.088
"fits",4,5.7509273370331e-05,0.008
"fixes",9,0.000129395865083245,0.018
"folder",2,2.87546366851655e-05,0.004
"full",18,0.000258791730166489,0.034
"functionality",3,4.31319550277482e-05,0.004
"funny",12,0.000172527820110993,0.024
"gnulinux",7,0.000100641228398079,0.014
"gnupg",9,0.000129395865083245,0.014
"going",72,0.00103516692066596,0.098
"hopefully",5,7.18865917129137e-05,0.01
"httpwwwdeepeddycomcwg",5,7.18865917129137e-05,0.01
"httpwwwvirciocom",5,7.18865917129137e-05,0.01
"iddbqezqjkbhriuiraipuajwlmuuswhlnqzcmsdlgpedknraccdfzh",1,1.43773183425827e-05,0.002
"iii",13,0.000186905138453576,0.026
"ill",28,0.000402564913592317,0.052
"kremunnariozau",2,2.87546366851655e-05,0.004
"leave",11,0.00015815050176841,0.022
"leaving",10,0.000143773183425827,0.02
"left",24,0.000345055640221986,0.042
"lengthen",1,1.43773183425827e-05,0.002
"less",38,0.000546338097018144,0.066
"main",19,0.000273169048509072,0.032
"much",97,0.00139459987923053,0.142
"nice",40,0.00057509273370331,0.06
"order",27,0.000388187595249734,0.05
"others",41,0.000589470052045892,0.068
"ouchill",1,1.43773183425827e-05,0.002
"pack",14,0.000201282456796158,0.022
"pcggnfrlimczvagiwe",1,1.43773183425827e-05,0.002
"pgp",30,0.000431319550277482,0.024
"qjoj",1,1.43773183425827e-05,0.002
"robert",35,0.000503206141990396,0.05
"screen",5,7.18865917129137e-05,0.008
"side",16,0.000230037093481324,0.03
"signature",29,0.0004169422319349,0.028
"suite",9,0.000129395865083245,0.016
"takes",21,0.000301923685194238,0.038
"textplain",15,0.000215659775138741,0.026
"thought",60,0.000862639100554965,0.086
"top",29,0.0004169422319349,0.052
"update",14,0.000201282456796158,0.024
"vacation",4,5.7509273370331e-05,0.006
"vircio",5,7.18865917129137e-05,0.01
"war",27,0.000388187595249734,0.038
"width",52,0.000747620553814303,0.008
"window",15,0.000215659775138741,0.016
"work",100,0.00143773183425827,0.14
"wrongdoers",5,7.18865917129137e-05,0.01
"accounts",6,8.62639100554965e-05,0.01
"acquired",8,0.000115018546740662,0.016
"address",17,0.000244414411823907,0.028
"addresses",6,8.62639100554965e-05,0.012
"ads",8,0.000115018546740662,0.012
"advertising",10,0.000143773183425827,0.014
"advocacy",1,1.43773183425827e-05,0.002
"advocates",3,4.31319550277482e-05,0.004
"affect",2,2.87546366851655e-05,0.004
"affecting",2,2.87546366851655e-05,0.004
"allows",14,0.000201282456796158,0.026
"almost",30,0.000431319550277482,0.052
"american",22,0.00031630100353682,0.034
"angeles",3,4.31319550277482e-05,0.006
"another",80,0.00115018546740662,0.118
"antispam",2,2.87546366851655e-05,0.002
"approached",8,0.000115018546740662,0.016
"area",21,0.000301923685194238,0.03
"asking",8,0.000115018546740662,0.014
"asset",1,1.43773183425827e-05,0.002
"attacked",4,5.7509273370331e-05,0.008
"avoid",2,2.87546366851655e-05,0.004
"begun",6,8.62639100554965e-05,0.01
"believe",26,0.000373810276907151,0.05
"belong",3,4.31319550277482e-05,0.006
"best",41,0.000589470052045892,0.064
"betterfunded",1,1.43773183425827e-05,0.002
"bill",20,0.000287546366851655,0.034
"broader",1,1.43773183425827e-05,0.002
"california",8,0.000115018546740662,0.01
"campaign",13,0.000186905138453576,0.018
"campaigns",2,2.87546366851655e-05,0.004
"candidate",5,7.18865917129137e-05,0.008
"candidates",10,0.000143773183425827,0.01
"casting",2,2.87546366851655e-05,0.004
"cents",4,5.7509273370331e-05,0.006
"ceo",3,4.31319550277482e-05,0.006
"chances",5,7.18865917129137e-05,0.01
"channels",4,5.7509273370331e-05,0.008
"chest",3,4.31319550277482e-05,0.006
"chief",23,0.000330678321879403,0.022
"choose",17,0.000244414411823907,0.034
"chosen",5,7.18865917129137e-05,0.008
"church",10,0.000143773183425827,0.006
"civic",1,1.43773183425827e-05,0.002
"clinton",10,0.000143773183425827,0.008
"commercial",10,0.000143773183425827,0.014
"committee",6,8.62639100554965e-05,0.01
"communicate",6,8.62639100554965e-05,0.01
"communication",8,0.000115018546740662,0.012
"communications",48,0.000690111280443972,0.052
"company",71,0.00102078960232337,0.058
"constituents",1,1.43773183425827e-05,0.002
"constitute",2,2.87546366851655e-05,0.004
"contacting",1,1.43773183425827e-05,0.002
"content",33,0.00047445150530523,0.026
"country",50,0.000718865917129137,0.072
"coverage",5,7.18865917129137e-05,0.006
"cynicism",1,1.43773183425827e-05,0.002
"debate",5,7.18865917129137e-05,0.01
"decide",7,0.000100641228398079,0.014
"defined",5,7.18865917129137e-05,0.01
"delete",7,0.000100641228398079,0.014
"democracy",5,7.18865917129137e-05,0.008
"deputy",4,5.7509273370331e-05,0.006
"detractors",1,1.43773183425827e-05,0.002
"differentiate",1,1.43773183425827e-05,0.002
"direct",13,0.000186905138453576,0.01
"directly",14,0.000201282456796158,0.028
"disclaimer",4,5.7509273370331e-05,0.008
"duty",2,2.87546366851655e-05,0.004
"educated",1,1.43773183425827e-05,0.002
"effort",10,0.000143773183425827,0.018
"efforts",7,0.000100641228398079,0.014
"emarketing",1,1.43773183425827e-05,0.002
"encountered",2,2.87546366851655e-05,0.004
"endure",1,1.43773183425827e-05,0.002
"engage",4,5.7509273370331e-05,0.006
"ensure",15,0.000215659775138741,0.026
"entirely",13,0.000186905138453576,0.026
"equally",2,2.87546366851655e-05,0.004
"era",2,2.87546366851655e-05,0.004
"experience",36,0.000517583460332979,0.05
"faced",1,1.43773183425827e-05,0.002
"factory",1,1.43773183425827e-05,0.002
"fair",16,0.000230037093481324,0.032
"field",11,0.00015815050176841,0.016
"flier",1,1.43773183425827e-05,0.002
"floors",1,1.43773183425827e-05,0.002
"focused",5,7.18865917129137e-05,0.01
"former",15,0.000215659775138741,0.014
"founder",3,4.31319550277482e-05,0.006
"future",19,0.000273169048509072,0.036
"gop",1,1.43773183425827e-05,0.002
"gubernatorial",1,1.43773183425827e-05,0.002
"handshake",6,8.62639100554965e-05,0.006
"highly",2,2.87546366851655e-05,0.004
"httpwwwbayareacommldmercurynewsnewsopinionhtm",1,1.43773183425827e-05,0.002
"httpxentcommailmanlistinfofork",68,0.000977657647295626,0.112
"hurting",3,4.31319550277482e-05,0.004
"individuals",8,0.000115018546740662,0.012
"intense",7,0.000100641228398079,0.014
"intrusive",2,2.87546366851655e-05,0.002
"irrelevant",3,4.31319550277482e-05,0.006
"jones",11,0.00015815050176841,0.008
"know",148,0.00212784311470225,0.23
"lacks",3,4.31319550277482e-05,0.006
"lambasted",1,1.43773183425827e-05,0.002
"large",50,0.000718865917129137,0.076
"larry",6,8.62639100554965e-05,0.01
"law",51,0.00073324323547172,0.032
"least",54,0.000776375190499468,0.084
"legislation",3,4.31319550277482e-05,0.004
"lessthanperfect",1,1.43773183425827e-05,0.002
"let",32,0.000460074186962648,0.054
"level",29,0.0004169422319349,0.03
"likes",9,0.000129395865083245,0.014
"los",3,4.31319550277482e-05,0.006
"mail",46,0.000661356643758806,0.05
"mailings",2,2.87546366851655e-05,0.004
"makes",51,0.00073324323547172,0.088
"malls",1,1.43773183425827e-05,0.002
"management",23,0.000330678321879403,0.028
"mccurry",2,2.87546366851655e-05,0.002
"media",27,0.000388187595249734,0.026
"medium",2,2.87546366851655e-05,0.002
"mediums",1,1.43773183425827e-05,0.002
"message",110,0.0015815050176841,0.168
"methods",3,4.31319550277482e-05,0.006
"mike",19,0.000273169048509072,0.02
